season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
10_season,Blackpool,Bolton,4,3,H,A Marriner,16,12,2,4,0,0
10_season,Sunderland,Wolves,1,3,A,M Jones,8,19,0,0,0,0
10_season,West Brom,Everton,1,0,H,A Taylor,15,9,2,2,0,1
10_season,Arsenal,Aston Villa,1,2,A,M Oliver,9,10,1,4,0,0
10_season,Birmingham,Fulham,0,2,A,P Walton,7,15,0,5,0,0
10_season,Chelsea,Newcastle,2,2,D,L Mason,17,13,4,2,0,0
10_season,Liverpool,Tottenham,0,2,A,H Webb,13,7,2,1,0,0
10_season,Wigan,West Ham,3,2,H,M Dean,7,10,1,1,0,0
10_season,Man City,Stoke,3,0,H,L Probert,6,9,0,3,0,0
10_season,Aston Villa,Liverpool,1,0,H,L Probert,12,12,2,2,0,0
10_season,Bolton,Man City,0,2,A,C Foy,11,10,1,1,1,0
10_season,Everton,Chelsea,1,0,H,P Walton,12,14,3,2,1,0
10_season,Fulham,Arsenal,2,2,D,M Atkinson,12,5,2,1,1,0
10_season,Man United,Blackpool,4,2,H,M Dean,8,5,2,1,0,0
10_season,Newcastle,West Brom,3,3,D,M Halsey,5,8,0,0,0,0
10_season,Stoke,Wigan,0,1,A,A Marriner,10,9,1,4,0,0
10_season,Tottenham,Birmingham,2,1,H,M Clattenburg,5,15,0,3,0,0
10_season,West Ham,Sunderland,0,3,A,A Taylor,7,8,0,2,0,0
10_season,Wolves,Blackburn,2,3,A,H Webb,12,9,3,1,0,0
