season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
14_season,Southampton,Aston Villa,6,1,H,R Madley,19,7,1,1,0,0
14_season,Sunderland,Leicester,0,0,D,M Atkinson,14,15,4,1,0,0
14_season,Tottenham,Hull,2,0,H,A Taylor,10,6,3,1,0,0
14_season,West Ham,Everton,1,2,A,K Friend,12,14,1,4,0,0
14_season,Man United,Arsenal,1,1,D,M Dean,16,8,1,0,0,0
14_season,Swansea,Man City,2,4,A,M Clattenburg,8,8,0,3,0,0
14_season,West Brom,Chelsea,3,0,H,M Jones,12,11,3,2,0,1
14_season,Arsenal,Sunderland,0,0,D,A Taylor,6,8,1,0,0,0
14_season,Arsenal,West Brom,4,1,H,R Madley,6,7,1,0,0,0
14_season,Aston Villa,Burnley,0,1,A,M Jones,9,6,1,2,0,0
14_season,Chelsea,Sunderland,3,1,H,L Mason,12,8,2,1,0,0
14_season,Crystal Palace,Swansea,1,0,H,C Pawson,22,13,3,0,0,0
14_season,Everton,Tottenham,0,1,A,J Moss,12,8,1,2,0,0
14_season,Hull,Man United,0,0,D,L Probert,12,15,2,2,0,1
14_season,Leicester,QPR,5,1,H,M Oliver,7,6,0,0,0,0
14_season,Man City,Southampton,2,0,H,C Foy,13,8,1,1,0,0
14_season,Newcastle,West Ham,2,0,H,M Atkinson,9,9,2,1,0,0
14_season,Stoke,Liverpool,6,1,H,A Taylor,13,4,4,2,0,0
