season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
17_season,West Brom,Tottenham,1,0,H,M Jones,13,12,4,1,0,0
17_season,Arsenal,Burnley,5,0,H,A Marriner,6,7,0,1,0,0
17_season,Chelsea,Liverpool,1,0,H,A Taylor,12,9,3,2,0,0
17_season,Man City,Huddersfield,0,0,D,M Dean,9,4,0,3,0,0
17_season,Swansea,Southampton,0,1,A,M Oliver,7,15,2,1,0,0
17_season,Chelsea,Huddersfield,1,1,D,L Mason,7,10,0,1,0,0
17_season,Leicester,Arsenal,3,1,H,G Scott,7,12,2,2,0,1
17_season,Man City,Brighton,3,1,H,P Tierney,5,7,0,1,0,0
17_season,Tottenham,Newcastle,1,0,H,N Swarbrick,10,8,2,3,0,0
17_season,West Ham,Man United,0,0,D,J Moss,12,12,1,1,0,0
17_season,Burnley,Bournemouth,1,2,A,P Tierney,14,9,0,0,0,0
17_season,Crystal Palace,West Brom,2,0,H,J Moss,10,11,2,3,0,0
17_season,Huddersfield,Arsenal,0,1,A,M Oliver,11,7,1,0,0,0
17_season,Liverpool,Brighton,4,0,H,K Friend,3,6,0,0,0,0
17_season,Man United,Watford,1,0,H,L Mason,6,11,4,0,0,0
17_season,Newcastle,Chelsea,3,0,H,M Atkinson,11,10,0,1,0,0
17_season,Southampton,Man City,0,1,A,A Marriner,8,10,3,1,0,0
17_season,Swansea,Stoke,1,2,A,A Taylor,12,9,1,2,0,0
17_season,Tottenham,Leicester,5,4,H,C Pawson,9,13,1,2,0,0
17_season,West Ham,Everton,3,1,H,G Scott,10,13,0,1,0,0
