season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
13_season,Newcastle,Cardiff,3,0,H,M Atkinson,9,6,1,0,0,0
13_season,Stoke,Fulham,4,1,H,C Foy,9,13,0,2,0,0
13_season,Swansea,Southampton,0,1,A,A Taylor,11,5,1,1,0,0
13_season,West Ham,Tottenham,2,0,H,P Dowd,10,16,0,4,0,1
13_season,Arsenal,West Brom,1,0,H,M Jones,9,6,2,2,0,0
13_season,Chelsea,Norwich,0,0,D,N Swarbrick,9,17,1,3,0,0
13_season,Crystal Palace,Liverpool,3,3,D,M Clattenburg,7,12,2,3,0,0
13_season,Man United,Hull,3,1,H,C Pawson,13,9,1,1,0,0
13_season,Man City,Aston Villa,4,0,H,M Oliver,8,9,1,2,0,0
13_season,Sunderland,West Brom,2,0,H,L Mason,14,12,0,0,0,0
13_season,Cardiff,Chelsea,1,2,A,M Oliver,7,9,1,2,0,0
13_season,Fulham,Crystal Palace,2,2,D,K Friend,11,15,3,1,0,0
13_season,Hull,Everton,0,2,A,H Webb,8,8,0,1,0,0
13_season,Liverpool,Newcastle,2,1,H,P Dowd,8,16,1,3,0,2
13_season,Man City,West Ham,2,0,H,M Atkinson,7,9,2,2,0,0
13_season,Norwich,Arsenal,0,2,A,L Mason,6,5,1,0,0,0
13_season,Southampton,Man United,1,1,D,M Dean,16,5,3,2,0,0
13_season,Sunderland,Swansea,1,3,A,C Foy,14,15,2,3,0,0
13_season,Tottenham,Aston Villa,3,0,H,J Moss,11,11,1,0,0,0
13_season,West Brom,Stoke,1,2,A,L Probert,4,7,0,0,0,0
