season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
11_season,Fulham,Sunderland,2,1,H,M Atkinson,9,13,0,0,0,0
11_season,Man United,Swansea,2,0,H,C Foy,12,6,1,0,0,0
11_season,Newcastle,Man City,0,2,A,H Webb,12,7,4,3,0,0
11_season,QPR,Stoke,1,0,H,A Marriner,11,14,0,0,0,0
11_season,Wolves,Everton,0,0,D,L Mason,7,10,0,0,0,0
11_season,Blackburn,Wigan,0,1,A,M Clattenburg,14,12,2,1,0,0
11_season,Liverpool,Chelsea,4,1,H,K Friend,15,13,2,4,0,0
11_season,Chelsea,Blackburn,2,1,H,L Mason,13,4,1,0,0,0
11_season,Everton,Newcastle,3,1,H,A Marriner,15,16,2,1,0,0
11_season,Man City,QPR,3,2,H,M Dean,4,6,1,1,0,1
11_season,Norwich,Aston Villa,2,0,H,M Atkinson,6,10,1,2,0,0
11_season,Stoke,Bolton,2,2,D,C Foy,10,5,1,1,0,0
11_season,Sunderland,Man United,0,1,A,H Webb,14,11,3,3,0,0
11_season,Swansea,Liverpool,1,0,H,M Halsey,5,5,1,1,0,0
11_season,Tottenham,Fulham,2,0,H,P Dowd,8,12,0,2,0,0
11_season,West Brom,Arsenal,2,3,A,M Jones,12,10,0,1,0,0
11_season,Wigan,Wolves,3,2,H,M Oliver,15,9,1,2,0,0
