season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
12_season,QPR,Newcastle,1,2,A,L Probert,8,8,1,3,0,1
12_season,Stoke,Tottenham,1,2,A,K Friend,11,5,4,1,1,0
12_season,Sunderland,Southampton,1,1,D,M Dean,9,10,0,2,0,0
12_season,Arsenal,Wigan,4,1,H,M Dean,11,11,0,2,0,0
12_season,Reading,Man City,0,2,A,M Atkinson,6,7,0,1,0,0
12_season,Chelsea,Everton,2,1,H,A Taylor,7,8,2,2,0,0
12_season,Liverpool,QPR,1,0,H,M Atkinson,7,3,1,3,0,0
12_season,Man City,Norwich,2,3,A,M Halsey,10,8,1,0,0,0
12_season,Newcastle,Arsenal,0,1,A,H Webb,17,10,1,2,0,0
12_season,Southampton,Stoke,1,1,D,L Probert,9,7,0,2,0,0
12_season,Swansea,Fulham,0,3,A,L Mason,12,9,2,1,0,0
12_season,Tottenham,Sunderland,1,0,H,A Marriner,6,12,1,3,0,1
12_season,West Brom,Man United,5,5,D,M Oliver,10,6,0,1,0,0
12_season,West Ham,Reading,4,2,H,M Dean,14,8,2,1,0,0
12_season,Wigan,Aston Villa,2,2,D,N Swarbrick,8,12,2,1,0,0
