season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
19_season,Crystal Palace,Man United,0,2,A,G Scott,10,15,1,2,0,0
19_season,Southampton,Brighton,1,1,D,A Marriner,6,10,1,0,0,0
19_season,West Ham,Watford,3,1,H,M Atkinson,11,11,0,2,0,0
19_season,Norwich,Burnley,0,2,A,K Friend,9,16,0,0,2,0
19_season,Bournemouth,Southampton,0,2,A,C Pawson,12,11,2,2,0,0
19_season,Tottenham,Leicester,3,0,H,A Taylor,15,10,2,1,0,0
19_season,Brighton,Newcastle,0,0,D,S Hooper,13,12,4,2,0,0
19_season,Sheffield United,Everton,0,1,A,S Attwell,11,19,1,3,0,0
19_season,Wolves,Crystal Palace,2,0,H,P Bankes,11,15,2,1,0,0
19_season,Watford,Man City,0,4,A,M Oliver,14,11,2,0,0,0
19_season,Aston Villa,Arsenal,1,0,H,C Kavanagh,13,19,2,4,0,0
19_season,Man United,West Ham,1,1,D,P Tierney,10,9,3,1,0,0
19_season,Liverpool,Chelsea,5,3,H,A Marriner,8,11,1,0,0,0
19_season,Arsenal,Watford,3,2,H,M Dean,9,12,3,3,0,0
19_season,Burnley,Brighton,1,2,A,J Moss,11,11,3,0,0,0
19_season,Chelsea,Wolves,2,0,H,S Attwell,10,16,2,3,0,0
19_season,Crystal Palace,Tottenham,1,1,D,A Marriner,11,13,3,2,0,0
19_season,Everton,Bournemouth,1,3,A,C Kavanagh,11,9,1,0,0,0
19_season,Leicester,Man United,0,2,A,M Atkinson,12,11,1,4,1,0
19_season,Man City,Norwich,5,0,H,C Pawson,7,4,1,1,0,0
19_season,Newcastle,Liverpool,1,3,A,A Taylor,11,5,1,0,0,0
19_season,Southampton,Sheffield United,3,1,H,P Bankes,9,16,0,1,0,0
19_season,West Ham,Aston Villa,1,1,D,M Oliver,16,13,2,1,0,0
