season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
15_season,Leicester,Everton,3,1,H,A Marriner,4,12,0,3,0,0
15_season,Norwich,Man United,0,1,A,C Pawson,11,10,1,0,0,0
15_season,Sunderland,Chelsea,3,2,H,M Jones,11,9,4,1,0,1
15_season,West Ham,Swansea,1,4,A,M Oliver,11,8,3,0,0,0
15_season,Liverpool,Watford,2,0,H,L Mason,10,15,1,2,0,0
15_season,Man City,Arsenal,2,2,D,A Taylor,16,10,2,1,0,0
15_season,Tottenham,Southampton,1,2,A,J Moss,8,16,0,3,0,0
15_season,West Ham,Man United,3,2,H,M Dean,6,18,1,3,0,0
15_season,Liverpool,Chelsea,1,1,D,M Oliver,11,12,3,1,0,0
15_season,Norwich,Watford,4,2,H,R East,8,12,2,3,0,0
15_season,Sunderland,Everton,3,0,H,A Taylor,15,7,1,0,0,0
15_season,Arsenal,Aston Villa,4,0,H,M Clattenburg,12,6,0,1,0,0
15_season,Chelsea,Leicester,1,1,D,C Pawson,4,12,0,0,0,0
15_season,Everton,Norwich,3,0,H,L Mason,7,11,0,0,0,0
15_season,Newcastle,Tottenham,5,1,H,A Taylor,7,6,1,2,1,0
15_season,Southampton,Crystal Palace,4,1,H,M Oliver,7,14,1,2,0,0
15_season,Stoke,West Ham,2,1,H,M Jones,8,12,3,1,0,0
15_season,Swansea,Man City,1,1,D,M Dean,4,19,1,3,0,0
15_season,Watford,Sunderland,2,2,D,K Friend,11,10,1,0,0,0
15_season,West Brom,Liverpool,1,1,D,R Madley,11,14,3,1,0,0
15_season,Man United,Bournemouth,3,1,H,J Moss,9,8,1,0,0,0
